objectId,createdAt,updatedAt,ACL,ProgrammingLanguage,Source
9yDl58pG3c,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MARK-IV,http://en.wikipedia.org/wiki/MARK_IV_(software)
JjY6hAv0Eb,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MIIS,http://en.wikipedia.org/wiki/MIIS_(programming_language)
bjGC0IF4my,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Max,http://en.wikipedia.org/wiki/Max_(software)
tje5UF1mLg,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MicroScript,http://en.wikipedia.org/wiki/MicroScript_(programming_language)
ndh567hiSu,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MATLAB,http://en.wikipedia.org/wiki/MATLAB
GDwoLKekpq,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Maya (MEL),http://en.wikipedia.org/wiki/Maya_Embedded_Language
lprs0bWIGe,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,make,http://en.wikipedia.org/wiki/Make_(software)
WPEuGeiiLa,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MDL,http://en.wikipedia.org/wiki/MDL_(programming_language)
W5rxGz2wYE,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,LYaPAS,http://en.wikipedia.org/wiki/LYaPAS
llVPsou1gW,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Magik,http://en.wikipedia.org/wiki/Magik_(programming_language)
Ge1eaAFm8c,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,M2001,http://en.wikipedia.org/wiki/M2001
HBkDYr8XbM,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mathematica,http://en.wikipedia.org/wiki/Mathematica
SDIZLoGXJh,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Maxima,http://en.wikipedia.org/wiki/Maxima_(software)
OzlNg4B20K,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MASM Microsoft Assembly x86,http://en.wikipedia.org/wiki/Microsoft_Macro_Assembler
c6i6vJzF8g,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Microcode,http://en.wikipedia.org/wiki/Microassembler
g6BdFWp2It,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Macsyma,http://en.wikipedia.org/wiki/Macsyma
XLZ4Dn441b,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,M4,http://en.wikipedia.org/wiki/M4_(computer_language)
ZHv0OHAkHS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Magma,http://en.wikipedia.org/wiki/Magma_computer_algebra_system
17qEWzdKnH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mirah,http://en.wikipedia.org/wiki/Mirah_(programming_language)
87oeg7QImN,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Metacard,http://en.wikipedia.org/wiki/Metacard
vPw6NXDK5o,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MetaL,http://en.wikipedia.org/wiki/MetaL_(programming_language)
bZFAxiKH9O,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MaxScript,http://en.wikipedia.org/wiki/Autodesk_3ds_Max
uxWoakgeSM,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Maple,http://en.wikipedia.org/wiki/Maple_(software)
Q1rskeynp0,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MillScript,http://en.wikipedia.org/wiki/MillScript
BvIofJDn0H,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MAD/I,http://en.wikipedia.org/wiki/MAD_(programming_language)
T1DnHb7SPo,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mesa,http://en.wikipedia.org/wiki/Mesa_(programming_language)
WrQB0sorLF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Miranda,http://en.wikipedia.org/wiki/Miranda_(programming_language)
5ZvGcElvCQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MIMIC,http://en.wikipedia.org/wiki/MIMIC
zNR695oYVy,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MAD,http://en.wikipedia.org/wiki/MAD_(programming_language)
hMvjFjNZUR,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MAPPER,http://en.wikipedia.org/wiki/MAPPER
0OhcIONLFv,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mary,http://en.wikipedia.org/wiki/Mary_(programming_language)
71NSQ38kfy,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mercury,http://en.wikipedia.org/wiki/Mercury_(programming_language)
xU3WpElC13,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Metafont,http://en.wikipedia.org/wiki/Metafont
CV5IKppWdn,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Model 204,http://en.wikipedia.org/wiki/Model_204
Dkyk0sb7Lp,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Moby,http://en.wikipedia.org/wiki/Moby_(programming_language)
XaS0dtBhcl,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Modula-2,http://en.wikipedia.org/wiki/Modula-2
DDEXNDFkL8,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MIVA Script,http://en.wikipedia.org/wiki/MIVA_Script
LIUfHQGPqe,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Modelica,http://en.wikipedia.org/wiki/Modelica
BeuiWSSqWd,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ML,http://en.wikipedia.org/wiki/ML_(programming_language)
CNO53WAn4X,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Modula,http://en.wikipedia.org/wiki/Modula
K4xwfBL8fJ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Modula-3,http://en.wikipedia.org/wiki/Modula-3
Rp9w7Mjp7j,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mouse,http://en.wikipedia.org/wiki/Mouse_(programming_language)
eoDDvN5Pmw,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mohol,http://en.wikipedia.org/wiki/Mohol_programming_languages
d0LA0DGJnU,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MOO,http://en.wikipedia.org/wiki/MOO_(programming_language)
PEYO3clWRB,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MSL,http://en.wikipedia.org/wiki/MIRC_scripting_language
DZsmtyQJBg,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MPD,http://en.wikipedia.org/wiki/MPD_(programming_language)
vFCiIasEI3,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NASM,http://en.wikipedia.org/wiki/Netwide_Assembler
F5J1WmiHxq,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NATURAL,http://en.wikipedia.org/wiki/NATURAL
XdiuSR34Hi,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,MUMPS,http://en.wikipedia.org/wiki/MUMPS
l8RcFXbaxK,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Mortran,http://en.wikipedia.org/wiki/Mortran
WvB0txlaDb,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,CIL,http://en.wikipedia.org/wiki/Common_Intermediate_Language
irGy2deGUS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Nemerle,http://en.wikipedia.org/wiki/Nemerle
x8mkBLI7Mp,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Nickle,http://en.wikipedia.org/wiki/Nickle_(programming_language)
GrOruaBRBc,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Nial,http://en.wikipedia.org/wiki/Nial
afG4a9h7yx,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Neko,http://en.wikipedia.org/wiki/Neko_(programming_language)
xbjWkLD22B,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Net.Data,http://en.wikipedia.org/wiki/Net.Data
oV3Kx799uO,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NewtonScript,http://en.wikipedia.org/wiki/NewtonScript
0imtuSt8fB,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NEWP,http://en.wikipedia.org/wiki/NEWP
wwc145SnSF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NWScript,http://en.wikipedia.org/wiki/NWScript
E7k1dH69Oy,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NESL,http://en.wikipedia.org/wiki/NESL
2mKaLF59Ft,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,nesC,http://en.wikipedia.org/wiki/NesC
V8MOlwGQmI,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Napier88,http://en.wikipedia.org/wiki/Napier88
1aUSf0WAhS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NSIS,http://en.wikipedia.org/wiki/Nullsoft_Scriptable_Install_System
TpyOgm5oJM,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NetLogo,http://en.wikipedia.org/wiki/NetLogo
USqLGUc79B,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Nice,http://en.wikipedia.org/wiki/Nice_(programming_language)
zUWO7WBrR3,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NGL,http://en.wikipedia.org/wiki/NGL_(programming_language)
6uZfjVLntb,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NewLISP,http://en.wikipedia.org/wiki/NewLISP
jkhplPM1to,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Not Quite C,http://en.wikipedia.org/wiki/Not_Quite_C
1jf4dKGCXd,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NetRexx,http://en.wikipedia.org/wiki/NetRexx
G5XquzpwQ4,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,o:XML,http://en.wikipedia.org/wiki/O:XML
aX2vQTolQF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Nu,http://en.wikipedia.org/wiki/Nu_(programming_language)
DnEDEaw0kT,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NPL,http://en.wikipedia.org/wiki/NORD_Programming_Language
egdxAnhI1P,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Not eXactly C,http://en.wikipedia.org/wiki/Not_eXactly_C
DaqgABpAsD,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Newspeak,http://en.wikipedia.org/wiki/Newspeak_(programming_language)
rQWQBTjBnR,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,NXT-G,http://en.wikipedia.org/wiki/NXT-G
3pmGVfITtX,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Oak,http://en.wikipedia.org/wiki/Oak_(programming_language)
KhYzQLT43R,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Obix,http://en.wikipedia.org/wiki/Obix_programming_language
sLKzOPuD2p,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Object Lisp,http://en.wikipedia.org/wiki/Object_Lisp
PzNxReTYrJ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OCaml,http://en.wikipedia.org/wiki/OCaml
Z91x3tLbm0,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,occam,http://en.wikipedia.org/wiki/Occam_(programming_language)
HdZ4OzELFj,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Object Pascal,http://en.wikipedia.org/wiki/Object_Pascal
r5Cb2IbPiG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OBJ2,http://en.wikipedia.org/wiki/OBJ2
YJGaawwh9Q,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Oberon,http://en.wikipedia.org/wiki/Oberon_(programming_language)
7cRK0CpGP9,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ObjectLOGO,http://en.wikipedia.org/wiki/ObjectLOGO
0XPzq9HDuH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Objective-C,http://en.wikipedia.org/wiki/Objective-C
B2HHKvjuDb,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Object REXX,http://en.wikipedia.org/wiki/Object_REXX
lkV0SifoLi,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Obliq,http://en.wikipedia.org/wiki/Obliq
JS0FLHf66G,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Objective-J,http://en.wikipedia.org/wiki/Objective-J
gMQvCdKbYf,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Oriel,http://en.wikipedia.org/wiki/Oriel_(scripting_language)
HJGsDIaqi0,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OpenCL,http://en.wikipedia.org/wiki/OpenCL
OO1EC1d6TT,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,occam-��,http://en.wikipedia.org/wiki/Occam-%CF%80
zFW3G8IuxU,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Opa,http://en.wikipedia.org/wiki/Opa_(programming_language)
3FlSwGJogV,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Onyx,http://en.wikipedia.org/wiki/Onyx_(programming_language)
WQcL5FFgFJ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pascal,http://en.wikipedia.org/wiki/Pascal_(programming_language)
dLV1nLXLQL,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,P#,http://en.wikipedia.org/wiki/P_Sharp
6BXFsytPy6,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OptimJ,http://en.wikipedia.org/wiki/OptimJ
rBMNDrdpWn,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Octave,http://en.wikipedia.org/wiki/GNU_Octave
H2oYlUebum,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Opal,http://en.wikipedia.org/wiki/Opal_(programming_language)
hTNlMLyBHy,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OpenEdge ABL,http://en.wikipedia.org/wiki/OpenEdge_Advanced_Business_Language
ea9IK1f19w,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Obol,http://en.wikipedia.org/wiki/Obol_(programming_language)
j3pAdBEbjC,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OPL,http://en.wikipedia.org/wiki/Open_Programming_Language
wPTSB8ELzE,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Orc,http://en.wikipedia.org/wiki/Orc_(programming_language)
nCqAnwmPuA,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PARI/GP,http://en.wikipedia.org/wiki/PARI/GP
1PfCxWHakj,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Oxygene,http://en.wikipedia.org/wiki/Oxygene_(programming_language)
shJ3gxLY5d,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ORCA/Modula-2,http://en.wikipedia.org/wiki/ORCA/Modula-2
hHtWHdD0Wc,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Orwell,http://en.wikipedia.org/wiki/Orwell_(programming_language)
yyEd36Aquv,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OmniMark,http://en.wikipedia.org/wiki/OmniMark
WTClASB7RP,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Oz,http://en.wikipedia.org/wiki/Oz_(programming_language)
LjKNnYxniQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,OPS5,http://en.wikipedia.org/wiki/OPS5
9EjHPpNcbu,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ParaSail (programming language),http://en.wikipedia.org/wiki/ParaSail_(programming_language)
9iphsGX0or,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pict,http://en.wikipedia.org/wiki/Pict_(programming_language)
aG5oh7U0Ip,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Phrogram,http://en.wikipedia.org/wiki/Phrogram
OkEdHoPsLS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PeopleCode,http://en.wikipedia.org/wiki/PeopleCode
YznO14nipB,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pawn,http://en.wikipedia.org/wiki/Pawn_(programming_language)
f5Pu1VHf7v,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL/C,http://en.wikipedia.org/wiki/PL/C
J8pyr7oywI,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PLANC,http://en.wikipedia.org/wiki/PLANC
75RBBqL0sG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PL/SQL,http://en.wikipedia.org/wiki/PL/SQL
LNCKhFNWHc,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PEARL,http://en.wikipedia.org/wiki/PEARL_(programming_language)
4GlD7rMD8N,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Planner,http://en.wikipedia.org/wiki/Planner_(programming_language)
cYW58wepy6,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Pike,http://en.wikipedia.org/wiki/Pike_(programming_language)
ULyuhjFa1Q,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,PILOT,http://en.wikipedia.org/wiki/PILOT
